"BehaviorSpace results (NetLogo 5.2.0)"
"marcs.nlogo"
"result4"
"03/19/2559 00:35:06:868 +0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-20","20"
"[run number]","adversaries-rate","use-cut-worker-by-penalty?","area.x","area.y","workers-probability","number-workers","adversaries-type","problem-label","label-level","data-fusion","reputation-algorithm","cut-workers-per-round","show-penalty?","[step]","sum-correctness / floor(ticks / update-ticks)"
"931","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","44.791666666666664"
"932","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","44.145833333333336"
"929","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","44.875"
"933","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","45.3125"
"934","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","44.708333333333336"
"935","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","45.145833333333336"
"936","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","45.1875"
"937","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","43.9375"
"938","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","45.208333333333336"
"939","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","44.916666666666664"
"941","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","45.145833333333336"
"942","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","45.645833333333336"
"943","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","44.458333333333336"
"940","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","44.416666666666664"
"944","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","45.895833333333336"
"946","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","44.75"
"945","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","44.833333333333336"
"947","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","45.916666666666664"
"948","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","45.166666666666664"
"949","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","45.395833333333336"
"950","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","45.770833333333336"
"952","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","44.916666666666664"
"954","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","44.416666666666664"
"953","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","44.708333333333336"
"955","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","44.833333333333336"
"951","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","44.4375"
"956","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","45.895833333333336"
"957","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","44.0625"
"958","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","44.541666666666664"
"959","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","45.666666666666664"
"961","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","45.083333333333336"
"960","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","45.9375"
"962","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","43.979166666666664"
"964","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","44.395833333333336"
"965","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","45.229166666666664"
"963","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","45.291666666666664"
"966","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","44.604166666666664"
"967","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","45.958333333333336"
"968","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","45.229166666666664"
"969","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","45.125"
"970","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","45.625"
"971","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","45.375"
"972","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","45.708333333333336"
"974","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","44.5625"
"975","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","45.270833333333336"
"976","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","44.8125"
"977","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","44.458333333333336"
"978","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","44.458333333333336"
"973","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","44.75"
"979","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","45.9375"
"980","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","44.104166666666664"
"981","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","45.208333333333336"
"982","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","45.25"
"983","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","44.604166666666664"
"985","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","44.770833333333336"
"984","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","44.791666666666664"
"987","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","45"
"988","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","45.4375"
"986","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","44.520833333333336"
"989","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","45.333333333333336"
"990","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","44.375"
"991","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","44.208333333333336"
"992","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","45.4375"
"994","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","44.583333333333336"
"993","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","44.604166666666664"
"995","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","45.479166666666664"
"997","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","45.791666666666664"
"998","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","44.375"
"999","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","45.020833333333336"
"1000","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","44.791666666666664"
"996","40","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","43.958333333333336"
"1001","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","22.104166666666668"
"1002","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","22.6875"
"1003","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","23.020833333333332"
"1004","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","22.8125"
"1005","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","21.229166666666668"
"1006","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","22.270833333333332"
"1007","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","23.083333333333332"
"1009","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","24.166666666666668"
"1010","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","23.708333333333332"
"1011","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","23.979166666666668"
"1008","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","22.229166666666668"
"1012","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","25.125"
"1014","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","21.166666666666668"
"1013","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","20.9375"
"1015","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","22.583333333333332"
"1016","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","21.916666666666668"
"1018","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","22.416666666666668"
"1017","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","22.270833333333332"
"1019","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","21.395833333333332"
"1020","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","24"
"1021","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","22.208333333333332"
"1022","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","22"
"1023","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","21.729166666666668"
"1024","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","21.979166666666668"
"1025","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","22.875"
"1026","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","23.25"
"1029","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","22.25"
"1028","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","21.895833333333332"
"1030","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","22.3125"
"1031","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","21.833333333333332"
"1032","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","22.083333333333332"
"1027","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","21.729166666666668"
"1033","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","22.916666666666668"
"1034","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","22.6875"
"1035","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","22.583333333333332"
"1036","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","22.3125"
"1037","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","23.666666666666668"
"1038","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","22"
"1039","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","21.5"
"1041","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","22.145833333333332"
"1040","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","21.6875"
"1042","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","21.875"
"1043","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","21.1875"
"1047","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","21.8125"
"1044","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","22.333333333333332"
"1045","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","22.9375"
"1046","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","22.291666666666668"
"1048","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","21.979166666666668"
"1050","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","22.208333333333332"
"1049","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","20.833333333333332"
"1051","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","21.791666666666668"
"1052","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","21.895833333333332"
"1053","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","21.0625"
"1055","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","22.145833333333332"
"1054","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","22.270833333333332"
"1056","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","21.9375"
"1057","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","21.625"
"1059","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","22.541666666666668"
"1060","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","22.708333333333332"
"1063","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","22"
"1062","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","22.0625"
"1061","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","22.708333333333332"
"1058","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","22.645833333333332"
"1064","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","23.375"
"1065","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","22.395833333333332"
"1066","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","23.354166666666668"
"1067","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","21.833333333333332"
"1068","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","22.833333333333332"
"1069","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","22.354166666666668"
"1070","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","21.833333333333332"
"1072","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","22.604166666666668"
"1071","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","22.729166666666668"
"1073","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","21.916666666666668"
"1074","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","22.479166666666668"
"1075","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","22.208333333333332"
"1076","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","22.4375"
"1077","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","21.979166666666668"
"1078","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","23.395833333333332"
"1079","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","21.235479797979796"
"1081","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","22.020833333333332"
"1083","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","21.729166666666668"
"1082","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","23.083333333333332"
"1080","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","22.104166666666668"
"1084","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","22.083333333333332"
"1085","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","21.291666666666668"
"1086","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","22.729166666666668"
"1087","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","21.9375"
"1088","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","22"
"1089","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","22.395833333333332"
"1090","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","21.729166666666668"
"1092","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","22.375"
"1093","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","20.958333333333332"
"1095","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","22.520833333333332"
"1094","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","22.125"
"1091","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","21.416666666666668"
"1097","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","21.625"
"1096","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","22.6875"
"1098","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","22.125"
"1099","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","22.5625"
"1100","50","true","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","23.0625"
"1101","50","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","28.645833333333332"
"1102","50","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","27.645833333333332"
"1104","50","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","28.708333333333332"
"1106","50","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","28.125"
"1105","50","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","27.4375"
"1103","50","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","28.4375"
"1107","50","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","28.125"
"1109","50","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","28.854166666666668"
"1108","50","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","27"
"1110","50","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","27.458333333333332"
"1112","50","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","27.916666666666668"
"1111","50","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","28.458333333333332"
"1115","50","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","28.25"
"1116","50","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","27.645833333333332"
"1113","50","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","27.583333333333332"
"1117","50","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","28.291666666666668"
"1118","50","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","27.541666666666668"
"1114","50","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","27.8125"
"1119","50","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","27.4375"
"1120","50","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","28.020833333333332"
"1121","50","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","27.916666666666668"
"1122","50","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","26.791666666666668"
"1123","50","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","28.208333333333332"
"1124","50","false","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","28.583333333333332"
