BehaviorSpace results (NetLogo 5.2.0),,,,,,,,,,,,,,,,,
marcs_dday.nlogo,,,,,,,,,,,,,,,,,
mvsoft3dday1,,,,,,,,,,,,,,,,,
04/18/2559 04:45:12:256 +0700,,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,
-20,20,-20,20,,,,,,,,,,,,,,
[run number],max-count-send,adversaries-rate,start-cut,number-workers,workers-probability,adversaries-type,problem-label,area.x,area.y,label-level,data-fusion,reputation-algorithm,use-cut-worker-by-penalty?,cut-workers-per-round,show-penalty?,[step],sum-correctness / floor(ticks / update-ticks)
152,12,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,100
153,12,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,98.2291666667
155,12,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,100
154,12,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,99.5208333333
156,12,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,98.9791666667
157,12,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,100
158,12,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,100
159,12,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,99.6041666667
161,12,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,100
160,12,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,100
162,12,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,100
164,12,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,100
163,12,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,100
166,12,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,100
165,12,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,100
167,12,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,100
168,12,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,100
169,12,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,99.2291666667
170,12,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,99.2708333333
171,12,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,100
173,12,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,100
174,12,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,100
175,12,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""Majority Voting""","""Soft Penalty""",true,1,false,1441,100
