"BehaviorSpace results (NetLogo 5.2.0)"
"marcs_kill.nlogo"
"a3s_kill"
"04/05/2559 17:58:54:079 +0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-20","20"
"[run number]","start-cut","adversaries-rate","number-workers","workers-probability","adversaries-type","problem-label","area.x","area.y","label-level","data-fusion","reputation-algorithm","use-cut-worker-by-penalty?","cut-workers-per-round","show-penalty?","[step]","sum-correctness / floor(ticks / update-ticks)"
"4676","16","50","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","72.91666666666667"
"4677","16","50","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","56.25"
"4678","16","50","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","60.416666666666664"
"4680","16","50","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4681","16","50","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","68.75"
"4682","16","50","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","62.5"
"4679","16","50","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4683","16","50","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","70.83333333333333"
"4684","16","50","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4685","16","50","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4686","16","50","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4687","16","50","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4688","16","50","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4689","16","50","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4691","16","50","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4692","16","50","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4693","16","50","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","64.58333333333333"
"4694","16","50","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","64.58333333333333"
"4690","16","50","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4695","16","50","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","60.416666666666664"
"4696","16","50","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4697","16","50","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4698","16","50","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4699","16","50","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","64.58333333333333"
"4700","16","50","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","70.83333333333333"
"4701","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","50"
"4703","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","56.25"
"4704","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","66.66666666666667"
"4705","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","41.666666666666664"
"4702","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","56.25"
"4706","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","56.25"
"4707","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","47.916666666666664"
"4708","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","60.416666666666664"
"4709","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","54.166666666666664"
"4710","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","54.166666666666664"
"4711","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","60.416666666666664"
"4712","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","52.083333333333336"
"4714","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","56.25"
"4715","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","39.583333333333336"
"4716","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","62.5"
"4713","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","45.833333333333336"
"4717","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","50"
"4718","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","54.166666666666664"
"4720","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","52.083333333333336"
"4719","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","45.833333333333336"
"4721","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","45.833333333333336"
"4722","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","41.666666666666664"
"4723","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","45.833333333333336"
"4725","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","50"
"4726","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","47.916666666666664"
"4724","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","54.166666666666664"
"4727","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","45.833333333333336"
"4728","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","45.833333333333336"
"4729","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","43.75"
"4730","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","56.25"
"4731","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","58.333333333333336"
"4732","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","45.833333333333336"
"4733","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","35.416666666666664"
"4735","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","52.083333333333336"
"4736","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","50"
"4737","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","54.166666666666664"
"4738","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","52.083333333333336"
"4734","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","41.666666666666664"
"4739","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","35.416666666666664"
"4740","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","47.916666666666664"
"4741","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","62.5"
"4742","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","41.666666666666664"
"4743","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","62.5"
"4744","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","47.916666666666664"
"4745","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","45.833333333333336"
"4747","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","58.333333333333336"
"4748","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","39.583333333333336"
"4749","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","47.916666666666664"
"4746","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","54.166666666666664"
"4750","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","37.5"
"4752","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","58.333333333333336"
"4751","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","45.833333333333336"
"4753","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","58.333333333333336"
"4754","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","45.833333333333336"
"4755","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","54.166666666666664"
"4756","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","43.75"
"4758","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","50"
"4759","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","41.666666666666664"
"4760","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","62.5"
"4757","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","68.75"
"4761","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","39.583333333333336"
"4762","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","56.25"
"4763","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","35.416666666666664"
"4764","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","58.333333333333336"
"4766","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","54.166666666666664"
"4765","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","60.416666666666664"
"4767","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","54.166666666666664"
"4769","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","39.583333333333336"
"4770","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","45.833333333333336"
"4771","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","52.083333333333336"
"4768","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","50"
"4772","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","54.166666666666664"
"4773","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","45.833333333333336"
"4774","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","54.166666666666664"
"4775","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","45.833333333333336"
"4776","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","50"
"4777","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","52.083333333333336"
"4778","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","58.333333333333336"
"4780","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","47.916666666666664"
"4781","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","56.25"
"4782","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","47.916666666666664"
"4779","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","29.166666666666668"
"4783","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","50"
"4784","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","37.5"
"4785","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","43.75"
"4786","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","52.083333333333336"
"4787","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","54.166666666666664"
"4788","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","58.333333333333336"
"4789","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","37.5"
"4791","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","54.166666666666664"
"4792","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","62.5"
"4793","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","52.083333333333336"
"4790","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","66.66666666666667"
"4794","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","56.25"
"4795","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","45.833333333333336"
"4796","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","52.083333333333336"
"4797","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","56.25"
"4798","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","52.083333333333336"
"4799","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","60.416666666666664"
"4800","16","60","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","52.083333333333336"
"4802","17","40","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4803","17","40","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4804","17","40","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4801","17","40","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4805","17","40","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4806","17","40","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4807","17","40","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4808","17","40","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4809","17","40","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4810","17","40","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4811","17","40","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4813","17","40","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4814","17","40","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4815","17","40","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4816","17","40","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4812","17","40","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4817","17","40","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4818","17","40","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4819","17","40","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4820","17","40","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4821","17","40","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4822","17","40","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4823","17","40","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4825","17","40","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4826","17","40","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4824","17","40","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4827","17","40","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4828","17","40","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4830","17","40","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4829","17","40","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4831","17","40","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4832","17","40","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4833","17","40","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4835","17","40","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4836","17","40","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4837","17","40","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4838","17","40","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4839","17","40","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4834","17","40","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4840","17","40","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4841","17","40","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4842","17","40","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4843","17","40","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4844","17","40","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4845","17","40","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4846","17","40","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4848","17","40","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4849","17","40","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4850","17","40","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4847","17","40","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4851","17","40","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4852","17","40","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4853","17","40","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4854","17","40","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4855","17","40","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4856","17","40","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4857","17","40","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4859","17","40","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4860","17","40","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4861","17","40","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4862","17","40","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4858","17","40","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4863","17","40","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
"4864","17","40","100","100","""1. fixed : flood""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","100"
