"BehaviorSpace results (NetLogo 5.2.0)"
"marcs.nlogo"
"result5"
"03/19/2559 09:58:56:150 +0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-20","20"
"[run number]","adversaries-rate","use-cut-worker-by-penalty?","area.x","area.y","workers-probability","number-workers","adversaries-type","problem-label","label-level","data-fusion","reputation-algorithm","cut-workers-per-round","show-penalty?","[step]","sum-correctness / floor(ticks / update-ticks)"
"1825","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","68.75"
"1826","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","70.83333333333333"
"1827","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","77.08333333333333"
"1828","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","72.91666666666667"
"1829","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","81.25"
"1823","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","62.5"
"1830","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","66.66666666666667"
"1831","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","75"
"1832","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","64.58333333333333"
"1833","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","68.75"
"1835","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","62.5"
"1834","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","66.66666666666667"
"1836","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","72.91666666666667"
"1838","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","81.25"
"1837","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","68.75"
"1839","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","64.58333333333333"
"1840","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","79.16666666666667"
"1841","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","85.41666666666667"
"1842","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","66.66666666666667"
"1843","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","64.58333333333333"
"1844","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","72.91666666666667"
"1845","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","60.416666666666664"
"1847","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","66.66666666666667"
"1849","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","77.08333333333333"
"1848","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","72.91666666666667"
"1850","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","75"
"1846","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","70.83333333333333"
"1851","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","70.83333333333333"
"1852","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","79.16666666666667"
"1853","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","77.08333333333333"
"1854","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","70.83333333333333"
"1857","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","77.08333333333333"
"1855","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","77.08333333333333"
"1856","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","75"
"1859","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","77.08333333333333"
"1860","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","72.91666666666667"
"1861","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","68.75"
"1858","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","81.25"
"1862","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","79.16666666666667"
"1863","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","70.83333333333333"
"1864","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","70.83333333333333"
"1865","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","68.75"
"1866","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","79.16666666666667"
"1867","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","66.66666666666667"
"1868","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","70.83333333333333"
"1870","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","70.83333333333333"
"1869","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","70.83333333333333"
"1871","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","64.58333333333333"
"1872","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","64.58333333333333"
"1873","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","79.16666666666667"
"1874","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","75"
"1875","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","77.08333333333333"
"1876","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","72.91666666666667"
"1877","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","77.08333333333333"
"1879","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","72.91666666666667"
"1880","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","60.416666666666664"
"1881","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","85.41666666666667"
"1882","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","87.5"
"1883","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","66.66666666666667"
"1884","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","70.83333333333333"
"1878","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","75"
"1885","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","66.66666666666667"
"1886","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","75"
"1887","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","85.41666666666667"
"1888","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","75"
"1889","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","77.08333333333333"
"1890","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","56.25"
"1891","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","72.91666666666667"
"1892","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","75"
"1893","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","75"
"1894","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","83.33333333333333"
"1895","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","79.16666666666667"
"1896","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","77.08333333333333"
"1897","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","75"
"1898","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","68.75"
"1899","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","70.83333333333333"
"1901","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","75"
"1902","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","66.66666666666667"
"1903","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","89.58333333333333"
"1904","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","79.16666666666667"
"1905","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","75"
"1900","90","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","79.16666666666667"
"1906","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","77.08333333333333"
"1907","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","68.75"
"1909","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","68.75"
"1908","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","81.25"
"1910","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","77.08333333333333"
"1911","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","77.08333333333333"
"1912","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","81.25"
"1914","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","79.16666666666667"
"1915","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","62.5"
"1913","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","68.75"
"1916","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","75"
"1917","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","77.08333333333333"
"1918","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","75"
"1919","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","72.91666666666667"
"1920","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","75"
"1921","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","54.166666666666664"
"1922","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","72.91666666666667"
"1924","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","81.25"
"1925","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","62.5"
"1926","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","66.66666666666667"
"1927","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","77.08333333333333"
"1928","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","72.91666666666667"
"1929","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","77.08333333333333"
"1930","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","77.08333333333333"
"1923","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","75"
"1931","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","77.08333333333333"
"1932","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","77.08333333333333"
"1933","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","70.83333333333333"
"1934","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","77.08333333333333"
"1935","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","56.25"
"1937","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","81.25"
"1936","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","66.66666666666667"
"1939","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","70.83333333333333"
"1940","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","79.16666666666667"
"1941","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","79.16666666666667"
"1938","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","56.25"
"1942","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","72.91666666666667"
"1943","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","81.25"
"1944","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","77.08333333333333"
"1945","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","64.58333333333333"
"1946","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","64.58333333333333"
"1947","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","72.91666666666667"
"1948","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","77.08333333333333"
"1950","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","68.75"
"1951","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","60.416666666666664"
"1952","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","70.83333333333333"
"1954","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","64.58333333333333"
"1953","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","85.41666666666667"
"1955","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","75"
"1956","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","72.91666666666667"
"1949","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","79.16666666666667"
"1957","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","68.75"
"1958","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","79.16666666666667"
"1959","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","70.83333333333333"
"1960","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","72.91666666666667"
"1962","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","70.83333333333333"
"1961","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","72.91666666666667"
"1963","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","75"
"1965","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","75"
"1966","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","72.91666666666667"
"1967","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","75"
"1968","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","62.5"
"1964","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","79.16666666666667"
"1969","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","83.33333333333333"
"1971","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","64.58333333333333"
"1970","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","66.66666666666667"
"1972","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","77.08333333333333"
"1973","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","85.41666666666667"
"1974","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","91.66666666666667"
"1975","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","66.66666666666667"
"1977","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","79.16666666666667"
"1978","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","77.08333333333333"
"1980","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","66.66666666666667"
"1979","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","70.83333333333333"
"1982","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","75"
"1981","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","77.08333333333333"
"1976","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","75"
"1983","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","68.75"
"1985","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","77.08333333333333"
"1984","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","72.91666666666667"
"1986","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","81.25"
"1988","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","60.416666666666664"
"1989","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","77.08333333333333"
"1987","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","62.5"
"1991","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","64.58333333333333"
"1992","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","85.41666666666667"
"1993","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","70.83333333333333"
"1994","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","72.91666666666667"
"1995","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","72.91666666666667"
"1996","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","66.66666666666667"
"1990","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","72.91666666666667"
"1997","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","75"
"1998","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","72.91666666666667"
"1999","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","75"
"2000","90","false","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","66.66666666666667"
"2001","100","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","47.916666666666664"
"2002","100","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","47.916666666666664"
"2003","100","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","47.916666666666664"
"2006","100","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","56.25"
"2005","100","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","47.916666666666664"
"2007","100","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","56.25"
"2008","100","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","58.333333333333336"
"2004","100","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","58.333333333333336"
"2009","100","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","54.166666666666664"
"2010","100","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","58.333333333333336"
"2011","100","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","54.166666666666664"
"2012","100","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","47.916666666666664"
"2014","100","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","58.333333333333336"
"2013","100","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","43.75"
"2015","100","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","47.916666666666664"
"2017","100","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","52.083333333333336"
"2018","100","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","47.916666666666664"
"2019","100","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","64.58333333333333"
"2020","100","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","62.5"
"2021","100","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","47.916666666666664"
"2022","100","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","58.333333333333336"
"2016","100","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","45.833333333333336"
"2023","100","true","1","1","75","100","""2. random""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","60.416666666666664"
