"BehaviorSpace results (NetLogo 5.2.0)"
"marcs_kill2.nlogo"
"mvsoft2ratio"
"04/17/2559 02:19:29:328 +0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-20","20"
"[run number]","adversaries-rate","start-cut","number-workers","workers-probability","adversaries-type","problem-label","area.x","area.y","label-level","data-fusion","reputation-algorithm","use-cut-worker-by-penalty?","cut-workers-per-round","show-penalty?","[step]","sum-correctkill / (floor(ticks / update-ticks) - start-cut)"
"1643","54","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.4582245838186819"
"1645","54","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.4582245838186819"
"1646","54","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.4582245838186819"
"1647","54","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.4582245838186819"
"1648","54","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.4582245838186819"
"1649","54","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.4582245838186819"
"1652","55","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.4582245838186819"
"1650","54","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.4582245838186819"
"1651","55","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.4582245838186819"
"1653","55","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.4582245838186819"
"1654","55","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.4582245838186819"
"1655","55","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.4582245838186819"
"1656","55","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.4582245838186819"
"1657","55","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.4582245838186819"
"1658","55","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.4582245838186819"
"1659","55","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.4582245838186819"
"1660","55","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.4582245838186819"
"1661","55","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.4582245838186819"
"1662","55","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.4582245838186819"
"1663","55","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.4582245838186819"
"1664","55","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.4582245838186819"
"1665","55","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.4582245838186819"
"1666","55","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.4582245838186819"
"1667","55","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.4582245838186819"
"1668","55","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.4582245838186819"
"1669","55","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.4582245838186819"
"1670","55","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.4582245838186819"
"1671","55","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.4582245838186819"
"1672","55","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.4582245838186819"
"1673","55","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.4582245838186819"
"1674","55","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.4582245838186819"
"1675","55","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.4582245838186819"
"1676","55","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.4582245838186819"
"1677","55","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.4582245838186819"
"1678","55","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.4582245838186819"
"1679","55","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.4582245838186819"
"1680","55","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.4582245838186819"
"1681","56","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.852536343174058"
"1683","56","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.852536343174058"
"1682","56","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.852536343174058"
"1685","56","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.852536343174058"
"1686","56","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.852536343174058"
"1684","56","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.852536343174058"
"1687","56","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.852536343174058"
"1688","56","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.852536343174058"
"1690","56","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.852536343174058"
"1689","56","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.852536343174058"
"1691","56","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.852536343174058"
"1692","56","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.852536343174058"
"1693","56","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.852536343174058"
"1694","56","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.852536343174058"
"1695","56","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.852536343174058"
"1696","56","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.852536343174058"
"1697","56","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.852536343174058"
"1699","56","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.852536343174058"
"1698","56","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.852536343174058"
"1700","56","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.852536343174058"
"1701","56","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.852536343174058"
"1702","56","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.852536343174058"
"1429","47","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.49195150432207374"
"1703","56","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.852536343174058"
"1704","56","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.852536343174058"
"1706","56","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.852536343174058"
"1705","56","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.852536343174058"
"1707","56","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.852536343174058"
"1708","56","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.852536343174058"
"1709","56","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.852536343174058"
"1713","57","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.852536343174058"
"1711","57","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.852536343174058"
"1712","57","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.852536343174058"
"1714","57","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.852536343174058"
"1715","57","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.852536343174058"
"1716","57","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.852536343174058"
"1717","57","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.852536343174058"
"1721","57","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.852536343174058"
"1720","57","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.852536343174058"
"1718","57","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.852536343174058"
"1719","57","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.852536343174058"
"1722","57","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.852536343174058"
"1723","57","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.852536343174058"
"1724","57","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.852536343174058"
"1727","57","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.852536343174058"
"1725","57","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.852536343174058"
"1726","57","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.852536343174058"
"1728","57","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.852536343174058"
"1729","57","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.852536343174058"
"1730","57","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.852536343174058"
"1731","57","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.852536343174058"
"1732","57","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.852536343174058"
"1733","57","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.852536343174058"
"1734","57","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.852536343174058"
"1735","57","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.852536343174058"
"1736","57","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.852536343174058"
"1737","57","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.852536343174058"
"1738","57","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.852536343174058"
"1739","57","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.852536343174058"
"1740","57","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.852536343174058"
"1741","58","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8533382677931437"
"1742","58","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8533382677931437"
"1743","58","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8533382677931437"
"1744","58","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8533382677931437"
"1745","58","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8533382677931437"
"1746","58","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8533382677931437"
"1747","58","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8533382677931437"
"1748","58","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8533382677931437"
"1749","58","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8533382677931437"
"1750","58","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8533382677931437"
"1751","58","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8533382677931437"
"1752","58","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8533382677931437"
"1753","58","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8533382677931437"
"1754","58","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8533382677931437"
"1755","58","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8533382677931437"
"1757","58","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8533382677931437"
"1756","58","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8533382677931437"
"1758","58","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8533382677931437"
"1759","58","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8533382677931437"
"1760","58","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8533382677931437"
"1761","58","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8533382677931437"
"1762","58","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8533382677931437"
"1763","58","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8533382677931437"
"1764","58","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8533382677931437"
"1765","58","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8533382677931437"
"1767","58","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8533382677931437"
"1766","58","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8533382677931437"
"1768","58","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8533382677931437"
"1769","58","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8533382677931437"
"1770","58","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8533382677931437"
"1772","59","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8533382677931437"
"1771","59","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8533382677931437"
"1773","59","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8533382677931437"
"1774","59","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8533382677931437"
"1775","59","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8533382677931437"
"1776","59","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8533382677931437"
"1777","59","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8533382677931437"
"1778","59","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8533382677931437"
"1779","59","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8533382677931437"
"1780","59","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8533382677931437"
"1781","59","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8533382677931437"
"1782","59","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8533382677931437"
"1783","59","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8533382677931437"
"1785","59","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8533382677931437"
"1784","59","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8533382677931437"
"1787","59","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8533382677931437"
"1786","59","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8533382677931437"
"1788","59","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8533382677931437"
"1789","59","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8533382677931437"
"1790","59","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8533382677931437"
"1791","59","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8533382677931437"
"1792","59","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8533382677931437"
"1793","59","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8533382677931437"
"1794","59","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8533382677931437"
"1796","59","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8533382677931437"
"1795","59","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8533382677931437"
"1797","59","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8533382677931437"
"1798","59","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8533382677931437"
"1800","59","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8533382677931437"
"1799","59","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8533382677931437"
"1801","60","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8717757896887899"
"1802","60","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8717757896887899"
"1803","60","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8717757896887899"
"1804","60","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8717757896887899"
"1806","60","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8717757896887899"
"1805","60","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8717757896887899"
"1807","60","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8717757896887899"
"1808","60","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8717757896887899"
"1809","60","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8717757896887899"
"1810","60","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8717757896887899"
"1811","60","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8717757896887899"
"1813","60","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8717757896887899"
"1812","60","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8717757896887899"
"1814","60","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8717757896887899"
"1816","60","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8717757896887899"
"1815","60","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8717757896887899"
"1817","60","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8717757896887899"
"1818","60","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8717757896887899"
"1820","60","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8717757896887899"
"1819","60","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8717757896887899"
"1821","60","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8717757896887899"
"1822","60","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8717757896887899"
"1823","60","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8717757896887899"
"1824","60","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8717757896887899"
"1825","60","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8717757896887899"
"1826","60","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8717757896887899"
"1827","60","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8717757896887899"
"1828","60","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8717757896887899"
"1829","60","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8717757896887899"
"1830","60","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8717757896887899"
"1831","61","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8717757896887899"
"1832","61","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8717757896887899"
"1833","61","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8717757896887899"
"1834","61","5","100","100","""2. random""","""random""","1","1","""2 Levels""","""Majority Voting""","""Soft Penalty""","true","1","false","1441","0.8717757896887899"
