BehaviorSpace results (NetLogo 5.2.0),,,,,,,,,,,,,,,,,
marcs_dday.nlogo,,,,,,,,,,,,,,,,,
emsoft3dday1,,,,,,,,,,,,,,,,,
04/18/2559 14:41:24:986 +0700,,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,
-20,20,-20,20,,,,,,,,,,,,,,
[run number],max-count-send,adversaries-rate,start-cut,number-workers,workers-probability,adversaries-type,problem-label,area.x,area.y,label-level,data-fusion,reputation-algorithm,use-cut-worker-by-penalty?,cut-workers-per-round,show-penalty?,[step],sum-correctness / floor(ticks / update-ticks)
50,4,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,89.891967354
49,4,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,92.6432560137
51,4,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,94.1866582492
52,4,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,87.8520622896
53,4,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,88.4166666667
54,4,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,93.9131944444
55,4,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,91.7279040404
56,4,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,93.2487373737
57,4,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,92.3316326531
59,4,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,88.974914966
61,6,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,95.8541666667
60,4,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,90.829467354
58,4,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,94.1041666667
62,6,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,95.7493686869
63,6,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,95.8333333333
64,6,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,96.9375
65,6,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,94.125
66,6,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,97.5208333333
67,6,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,97.9375
68,6,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,95.4791666667
70,6,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,93.5
69,6,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,96.0208333333
71,6,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,96.5208333333
72,6,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,98.2291666667
73,6,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,98.0416666667
74,6,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,93.625
75,6,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,92.9158249158
76,6,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,90.1666666667
80,6,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,90.9568602694
79,6,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,94.0416666667
77,6,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,92.6875
78,6,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,98.2079081633
81,6,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,99.3125
82,6,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,92.3958333333
84,6,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,96.5625
83,6,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,95.6458333333
85,6,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,93.625
86,6,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,97.3541666667
87,6,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,98.7708333333
88,6,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,97.0208333333
89,6,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,98.7083333333
90,6,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,94.625
91,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,98.5
92,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,89.625
93,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,98.6666666667
94,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,98.3541666667
95,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,99.4583333333
96,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,99.9166666667
97,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,99.5625
98,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,99.8125
99,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,99.2708333333
100,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,98.2291666667
101,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,99.6041666667
102,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,99.7291666667
103,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,99
105,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,98.0416666667
104,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,93.5208333333
106,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,99.5416666667
107,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,98.8125
109,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,99.1041666667
108,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,95.3333333333
110,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,97.1458333333
111,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,97.2916666667
112,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,98.4166666667
114,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,99.0208333333
113,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,99.125
116,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,99
115,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,97.7916666667
117,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,98.3125
118,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,97.0416666667
119,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,99.4166666667
120,8,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,99.4583333333
121,10,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,99.9583333333
122,10,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,99.0833333333
123,10,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,99.9166666667
124,10,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,99.8541666667
125,10,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,99.8958333333
126,10,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,93.9375
127,10,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,99.5
128,10,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,97.0625
129,10,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,99.1041666667
131,10,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,98.7708333333
132,10,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,99.8958333333
133,10,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,99.9791666667
130,10,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,99.7708333333
134,10,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,99.6666666667
135,10,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,99.6458333333
136,10,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,99.7083333333
137,10,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,99.1875
138,10,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,99.6666666667
139,10,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,99.9583333333
140,10,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,99.6666666667
142,10,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,100
141,10,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,99.875
143,10,15,5,100,100,"""3. perfect""","""random""",10,10,"""2 Levels""","""EM Algorithm""","""Soft Penalty""",true,1,false,1441,94.8541666667
